Timestamp,Data1,Data2,Data3
2025-09-26 19:49:49.906,118.9125,-15.8813,-974.2013
2025-09-26 19:49:49.927,118.8375,-15.9375,-974.2617
2025-09-26 19:49:49.958,118.7438,-15.9188,-974.2314
2025-09-26 19:49:50.028,118.6875,-15.975,-974.2919
2025-09-26 19:49:50.029,118.6875,-16.0875,-974.2314
2025-09-26 19:49:50.037,118.6875,-16.0125,-974.0803
2025-09-26 19:49:50.058,118.575,-15.825,-974.0803
2025-09-26 19:49:50.122,118.575,-15.8438,-974.1105
2025-09-26 19:49:50.124,118.5375,-15.825,-974.171
2025-09-26 19:49:50.141,118.6875,-15.675,-974.2617
2025-09-26 19:49:50.173,118.7438,-15.6,-974.3222
2025-09-26 19:49:50.235,118.8188,-15.5625,-974.2314
2025-09-26 19:49:50.236,118.7438,-15.525,-974.2617
2025-09-26 19:49:50.244,118.65,-15.5813,-974.2617
2025-09-26 19:49:50.275,118.8,-15.6188,-974.171
2025-09-26 19:49:50.338,118.8,-15.5813,-974.171
2025-09-26 19:49:50.340,118.7438,-15.6,-974.05
2025-09-26 19:49:50.358,118.6312,-15.6938,-974.05
2025-09-26 19:49:50.379,118.5938,-15.8438,-973.9592
2025-09-26 19:49:50.447,118.5,-15.8438,-973.9592
2025-09-26 19:49:50.451,118.5187,-15.8063,-973.8079
2025-09-26 19:49:50.456,118.5938,-15.8063,-973.7474
2025-09-26 19:49:50.488,118.5563,-15.8438,-973.7475
2025-09-26 19:49:50.571,118.4437,-15.8438,-973.7173
2025-09-26 19:49:50.572,118.3875,-15.7875,-973.7173
2025-09-26 19:49:50.573,118.425,-15.8438,-973.687
2025-09-26 19:49:50.591,118.4438,-15.6938,-973.6264
2025-09-26 19:49:50.649,118.575,-15.7125,-973.7474
2025-09-26 19:49:50.679,118.575,-15.7125,-973.808
2025-09-26 19:49:50.681,118.5563,-15.675,-973.9291
2025-09-26 19:49:50.697,118.5563,-15.675,-973.9592
2025-09-26 19:49:50.756,118.7063,-15.75,-974.0803
2025-09-26 19:49:50.785,118.7813,-15.7875,-974.1105
2025-09-26 19:49:50.788,118.8563,-15.7125,-974.2316
2025-09-26 19:49:50.804,118.7625,-15.7688,-974.4736
2025-09-26 19:49:50.865,118.6875,-15.6188,-974.3828
2025-09-26 19:49:50.895,118.65,-15.675,-974.2617
2025-09-26 19:49:50.897,118.6875,-15.7125,-974.1407
2025-09-26 19:49:50.919,118.575,-15.7125,-974.1104
2025-09-26 19:49:50.934,118.5,-15.75,-973.808
2025-09-26 19:49:50.997,118.5938,-15.6938,-973.6567
2025-09-26 19:49:50.999,118.5563,-15.7125,-973.4752
2025-09-26 19:49:51.016,118.7063,-15.6563,-973.1727
2025-09-26 19:49:51.051,118.7625,-15.7688,-973.2635
2025-09-26 19:49:51.112,118.8,-15.7313,-973.5054
2025-09-26 19:49:51.114,118.7813,-15.6563,-973.5659
2025-09-26 19:49:51.121,118.9688,-15.7313,-973.7172
2025-09-26 19:49:51.152,118.9688,-15.6938,-973.9895
2025-09-26 19:49:51.220,118.95,-15.6563,-974.0803
2025-09-26 19:49:51.222,118.875,-15.675,-974.0197
2025-09-26 19:49:51.229,118.8,-15.7688,-974.1407
2025-09-26 19:49:51.261,118.7438,-15.7875,-974.0802
2025-09-26 19:49:51.321,118.7625,-15.7875,-973.9593
2025-09-26 19:49:51.323,118.8187,-15.7313,-973.9593
2025-09-26 19:49:51.342,118.7812,-15.7313,-973.7778
2025-09-26 19:49:51.362,118.7063,-15.7688,-973.7778
2025-09-26 19:49:51.429,118.5938,-15.8438,-973.687
2025-09-26 19:49:51.430,118.5938,-15.825,-973.7777
2025-09-26 19:49:51.449,118.6875,-15.9187,-973.8079
2025-09-26 19:49:51.469,118.65,-15.9188,-973.929
2025-09-26 19:49:51.540,118.7812,-15.9563,-973.808
2025-09-26 19:49:51.541,118.6125,-16.05,-973.7778
2025-09-26 19:49:51.550,118.575,-15.975,-973.8382
2025-09-26 19:49:51.581,118.5563,-15.9938,-973.6869
2025-09-26 19:49:51.647,118.6875,-16.1063,-973.7474
2025-09-26 19:49:51.650,118.6688,-16.2188,-973.5962
2025-09-26 19:49:51.656,118.7063,-16.1625,-973.5963
2025-09-26 19:49:51.687,118.7812,-16.125,-973.5357
2025-09-26 19:49:51.709,118.65,-16.2,-973.6567
2025-09-26 19:49:51.770,118.8,-16.1063,-973.5963
2025-09-26 19:49:51.780,118.7625,-16.1625,-973.4752
2025-09-26 19:49:51.790,118.8563,-16.0875,-973.6265
2025-09-26 19:49:51.852,118.9688,-15.9375,-973.7777
2025-09-26 19:49:51.882,119.0813,-15.8625,-974.0803
2025-09-26 19:49:51.887,119.0625,-15.5813,-973.929
2025-09-26 19:49:51.897,119.175,-15.4688,-973.8383
2025-09-26 19:49:51.918,119.2875,-15.3,-973.8685
2025-09-26 19:49:51.983,119.2687,-15.15,-973.8987
2025-09-26 19:49:51.985,119.3812,-14.9063,-973.8988
2025-09-26 19:49:52.002,119.5688,-14.775,-973.7476
2025-09-26 19:49:52.033,119.4375,-14.6812,-973.7172
2025-09-26 19:49:52.098,119.5688,-14.4563,-973.5357
2025-09-26 19:49:52.100,119.6813,-14.55,-973.5055
2025-09-26 19:49:52.108,119.625,-14.6438,-973.2937
2025-09-26 19:49:52.139,119.5687,-14.4938,-973.1727
2025-09-26 19:49:52.209,119.5875,-14.6063,-973.1122
2025-09-26 19:49:52.211,119.5687,-14.5312,-973.2937
2025-09-26 19:49:52.219,119.3438,-14.475,-973.324
2025-09-26 19:49:52.239,119.4,-14.5312,-973.3845
2025-09-26 19:49:52.311,119.2312,-14.625,-973.324
2025-09-26 19:49:52.313,119.1937,-14.6813,-973.3542
2025-09-26 19:49:52.321,119.175,-14.5313,-973.5054
2025-09-26 19:49:52.353,119.1563,-14.5688,-973.687
2025-09-26 19:49:52.413,119.25,-14.55,-973.7474
2025-09-26 19:49:52.422,119.2125,-14.7188,-973.8684
2025-09-26 19:49:52.433,119.3063,-14.7188,-973.8382
2025-09-26 19:49:52.454,119.3813,-14.6063,-973.7777
2025-09-26 19:49:52.525,119.55,-14.4938,-973.8383
2025-09-26 19:49:52.527,119.475,-14.4563,-973.8987
2025-09-26 19:49:52.535,119.5125,-14.4938,-973.9895
2025-09-26 19:49:52.557,119.6625,-14.4938,-973.8383
2025-09-26 19:49:52.638,119.6625,-14.5125,-973.7778
2025-09-26 19:49:52.640,119.6625,-14.4937,-973.566
2025-09-26 19:49:52.641,119.7188,-14.55,-973.5357
2025-09-26 19:49:52.668,119.6813,-14.6813,-973.4147
2025-09-26 19:49:52.689,119.5875,-14.7,-973.4147
2025-09-26 19:49:52.755,119.6063,-14.7563,-973.3542
2025-09-26 19:49:52.757,119.625,-14.7563,-973.4449
2025-09-26 19:49:52.775,119.5875,-14.6812,-973.4451
2025-09-26 19:49:52.796,119.6063,-14.7375,-973.4752
2025-09-26 19:49:52.859,119.6625,-14.7188,-973.4147
2025-09-26 19:49:52.861,119.5687,-14.6063,-973.4752
2025-09-26 19:49:52.879,119.5312,-14.55,-973.566
2025-09-26 19:49:52.939,119.5312,-14.5688,-973.4753
2025-09-26 19:49:52.969,119.6062,-14.4563,-973.566
2025-09-26 19:49:52.972,119.6438,-14.5313,-973.3542
2025-09-26 19:49:52.989,119.625,-14.6625,-973.3542
2025-09-26 19:49:53.009,119.55,-14.6438,-973.4449
2025-09-26 19:49:53.073,119.5688,-14.7,-973.5357
2025-09-26 19:49:53.075,119.6063,-14.7375,-973.5357
2025-09-26 19:49:53.092,119.6063,-14.6813,-973.4147
2025-09-26 19:49:53.154,119.6813,-14.7938,-973.4752
2025-09-26 19:49:53.183,119.55,-14.775,-973.5358
2025-09-26 19:49:53.186,119.4938,-14.775,-973.6265
2025-09-26 19:49:53.202,119.5125,-14.6625,-973.687
2025-09-26 19:49:53.223,119.5688,-14.6625,-973.5358
2025-09-26 19:49:53.296,119.55,-14.55,-973.5054
2025-09-26 19:49:53.300,119.5875,-14.6438,-973.7475
2025-09-26 19:49:53.305,119.6438,-14.6625,-973.8685
2025-09-26 19:49:53.327,119.4563,-14.5125,-973.7777
2025-09-26 19:49:53.385,119.4938,-14.6063,-973.808
2025-09-26 19:49:53.415,119.4188,-14.5125,-973.7475
2025-09-26 19:49:53.418,119.3063,-14.7,-973.6265
2025-09-26 19:49:53.433,119.3438,-14.5688,-973.808
2025-09-26 19:49:53.493,119.325,-14.5688,-973.8381
2025-09-26 19:49:53.524,119.3625,-14.5125,-973.5356
2025-09-26 19:49:53.526,119.3063,-14.5312,-973.4449
2025-09-26 19:49:53.543,119.3063,-14.625,-973.3845
2025-09-26 19:49:53.601,119.325,-14.625,-973.2937
2025-09-26 19:49:53.631,119.3625,-14.6625,-973.2937
